valid, idx, real
1,           7,  14420
1,           8,  14404
1,           9,  14387
1,          10,  14370
1,          11,  14354
1,          12,  14337
1,          13,  14318
1,          14,  14301
1,          15,  14284
1,           0,  14264
1,           1,  14244
1,           2,  14226
1,           3,  14208
1,           4,  14189
1,           5,  14169
1,           6,  14150
1,           7,  14131
1,           8,  14111
1,           9,  14089
1,          10,  14070
1,          11,  14050
1,          12,  14029
1,          13,  14009
1,          14,  13986
1,          15,  13965
1,           0,  13944
1,           1,  13923
1,           2,  13901
1,           3,  13878
1,           4,  13856
1,           5,  13834
1,           6,  13811
1,           7,  13786
1,           8,  13764
1,           9,  13741
1,          10,  13718
1,          11,  13692
1,          12,  13668
1,          13,  13645
1,          14,  13621
1,          15,  13594
1,           0,  13569
1,           1,  13545
1,           2,  13520
1,           3,  13495
1,           4,  13467
1,           5,  13442
1,           6,  13417
1,           7,  13390
1,           8,  13364
1,           9,  13336
1,          10,  13309
1,          11,  13283
1,          12,  13256
1,          13,  13226
1,          14,  13199
1,          15,  13172
1,           0,  13144
1,           1,  13116
1,           2,  13088
1,           3,  13060
1,           4,  13029
1,           5,  13000
1,           6,  12971
1,           7,  12942
1,           8,  12910
1,           9,  12881
1,          10,  12851
1,          11,  12821
1,          12,  12789
1,          13,  12758
1,          14,  12728
1,          15,  12697
1,           0,  12661
1,           1,  12630
1,           2,  12599
1,           3,  12567
1,           4,  12533
1,           5,  12501
1,           6,  12469
1,           7,  12437
1,           8,  12402
1,           9,  12369
1,          10,  12337
1,          11,  12304
1,          12,  12268
1,          13,  12234
1,          14,  12201
1,          15,  12167
1,           0,  12137
1,           1,  12100
1,           2,  12066
1,           3,  12031
1,           4,  11997
1,           5,  11959
1,           6,  11924
1,           7,  11889
1,           8,  11854
1,           9,  11815
1,          10,  11780
1,          11,  11744
1,          12,  11708
1,          13,  11668
1,          14,  11632
1,          15,  11596
1,           0,  11556
1,           1,  11519
1,           2,  11478
1,           3,  11441
1,           4,  11404
1,           5,  11366
1,           6,  11325
1,           7,  11287
1,           8,  11249
1,           9,  11211
1,          10,  11169
1,          11,  11130
1,          12,  11092
1,          13,  11053
1,          14,  11010
1,          15,  10971
1,           0,  10935
1,           1,  10896
1,           2,  10853
1,           3,  10813
1,           4,  10773
1,           5,  10733
1,           6,  10692
1,           7,  10648
1,           8,  10608
1,           9,  10567
1,          10,  10526
1,          11,  10480
1,          12,  10439
1,          13,  10398
1,          14,  10356
1,          15,  10311
1,           0,  10269
1,           1,  10227
1,           2,  10181
1,           3,  10138
1,           4,  10095
1,           5,  10053
1,           6,  10006
1,           7,   9963
1,           8,   9920
1,           9,   9877
1,          10,   9829
1,          11,   9786
1,          12,   9742
1,          13,   9698
1,          14,   9650
1,          15,   9606
1,           0,   9557
1,           1,   9513
1,           2,   9464
1,           3,   9419
1,           4,   9374
1,           5,   9329
1,           6,   9279
1,           7,   9234
1,           8,   9189
1,           9,   9143
1,          10,   9093
1,          11,   9047
1,          12,   9001
1,          13,   8955
1,          14,   8904
1,          15,   8858
1,           0,   8811
1,           1,   8765
1,           2,   8718
1,           3,   8667
1,           4,   8620
1,           5,   8572
1,           6,   8525
1,           7,   8473
1,           8,   8426
1,           9,   8378
1,          10,   8330
1,          11,   8277
1,          12,   8230
1,          13,   8181
1,          14,   8133
1,          15,   8085
1,           0,   8041
1,           1,   7993
1,           2,   7939
1,           3,   7890
1,           4,   7841
1,           5,   7792
1,           6,   7743
1,           7,   7689
1,           8,   7639
1,           9,   7589
1,          10,   7540
1,          11,   7485
1,          12,   7435
1,          13,   7385
1,          14,   7335
1,          15,   7280
1,           0,   7224
1,           1,   7174
1,           2,   7123
1,           3,   7067
1,           4,   7017
1,           5,   6966
1,           6,   6915
1,           7,   6859
1,           8,   6807
1,           9,   6756
1,          10,   6705
1,          11,   6653
1,          12,   6596
1,          13,   6545
1,          14,   6493
1,          15,   6441
1,           0,   6384
1,           1,   6332
1,           2,   6275
1,           3,   6222
1,           4,   6170
1,           5,   6117
1,           6,   6059
1,           7,   6007
1,           8,   5954
1,           9,   5901
1,          10,   5843
1,          11,   5790
1,          12,   5737
1,          13,   5684
1,          14,   5625
1,          15,   5571
1,           0,   5518
1,           1,   5465
1,           2,   5406
1,           3,   5352
1,           4,   5298
1,           5,   5244
1,           6,   5185
1,           7,   5131
1,           8,   5077
1,           9,   5023
1,          10,   4963
1,          11,   4909
1,          12,   4855
1,          13,   4800
1,          14,   4746
1,          15,   4685
1,           0,   4636
1,           1,   4581
1,           2,   4527
1,           3,   4472
1,           4,   4411
1,           5,   4356
1,           6,   4301
1,           7,   4246
1,           8,   4185
1,           9,   4130
1,          10,   4075
1,          11,   4019
1,          12,   3958
1,          13,   3903
1,          14,   3847
1,          15,   3792
1,           0,   3730
1,           1,   3669
1,           2,   3613
1,           3,   3557
1,           4,   3501
1,           5,   3440
1,           6,   3384
1,           7,   3328
1,           8,   3272
1,           9,   3210
1,          10,   3154
1,          11,   3098
1,          12,   3041
1,          13,   2985
1,          14,   2923
1,          15,   2866
1,           0,   2810
1,           1,   2753
1,           2,   2697
1,           3,   2640
1,           4,   2578
1,           5,   2521
1,           6,   2465
1,           7,   2408
1,           8,   2345
1,           9,   2288
1,          10,   2232
1,          11,   2175
1,          12,   2112
1,          13,   2055
1,          14,   1998
1,          15,   1941
1,           0,   1884
1,           1,   1821
1,           2,   1764
1,           3,   1707
1,           4,   1650
1,           5,   1587
1,           6,   1530
1,           7,   1473
1,           8,   1415
1,           9,   1352
1,          10,   1295
1,          11,   1238
1,          12,   1181
1,          13,   1117
1,          14,   1060
1,          15,   1002
1,           0,    939
1,           1,    882
1,           2,    824
1,           3,    767
1,           4,    704
1,           5,    646
1,           6,    589
1,           7,    531
1,           8,    468
1,           9,    411
1,          10,    353
1,          11,    296
1,          12,    233
1,          13,    175
1,          14,    118
1,          15,     60
1,           0,      2
1,           1,    -55
1,           2,   -113
1,           3,   -176
1,           4,   -234
1,           5,   -291
1,           6,   -348
1,           7,   -412
1,           8,   -469
1,           9,   -527
1,          10,   -584
1,          11,   -647
1,          12,   -705
1,          13,   -762
1,          14,   -820
1,          15,   -883
1,           0,   -946
1,           1,  -1003
1,           2,  -1067
1,           3,  -1124
1,           4,  -1182
1,           5,  -1239
1,           6,  -1302
1,           7,  -1359
1,           8,  -1416
1,           9,  -1474
1,          10,  -1536
1,          11,  -1594
1,          12,  -1651
1,          13,  -1708
1,          14,  -1771
1,          15,  -1828
1,           0,  -1879
1,           1,  -1936
1,           2,  -1994
1,           3,  -2056
1,           4,  -2113
1,           5,  -2170
1,           6,  -2227
1,           7,  -2289
1,           8,  -2346
1,           9,  -2403
1,          10,  -2460
1,          11,  -2522
1,          12,  -2579
1,          13,  -2635
1,          14,  -2692
1,          15,  -2754
1,           0,  -2805
1,           1,  -2862
1,           2,  -2924
1,           3,  -2980
1,           4,  -3036
1,           5,  -3093
1,           6,  -3155
1,           7,  -3211
1,           8,  -3267
1,           9,  -3323
1,          10,  -3385
1,          11,  -3441
1,          12,  -3497
1,          13,  -3553
1,          14,  -3614
1,          15,  -3670
1,           0,  -3737
1,           1,  -3793
1,           2,  -3848
1,           3,  -3904
1,           4,  -3965
1,           5,  -4020
1,           6,  -4076
1,           7,  -4131
1,           8,  -4192
1,           9,  -4247
1,          10,  -4302
1,          11,  -4357
1,          12,  -4418
1,          13,  -4473
1,          14,  -4528
1,          15,  -4582
1,           0,  -4637
1,           1,  -4692
1,           2,  -4747
1,           3,  -4807
